"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"186","2026-07-19T02:25:21.4261992+00:00","0.1561","201.719","200.664","46","601","28","2080.316","893.797","18","1805.395","680.398","9","73.203","12.734"
"187","2026-07-19T02:25:22.4310147+00:00","0.622","201.234","200.273","45","599","28","2079.832","893.406","18","1805.395","680.398","9","73.203","12.734"
"188","2026-07-19T02:25:23.4378150+00:00","0.1552","201.375","200.352","45","599","28","2080.02","893.531","18","1805.395","680.398","9","73.203","12.734"
"189","2026-07-19T02:25:24.4328193+00:00","0.3926","201.297","200.324","45","599","28","2079.934","893.457","18","1805.395","680.398","9","73.203","12.734"
"190","2026-07-19T02:25:25.4387296+00:00","0.233","201.301","200.234","45","599","28","2079.938","893.406","18","1805.395","680.398","9","73.203","12.734"
"191","2026-07-19T02:25:26.4274410+00:00","0.3951","201.363","200.344","47","603","28","2080.141","893.75","18","1805.395","680.398","9","73.203","12.734"
"192","2026-07-19T02:25:27.4344387+00:00","0.4655","201.664","200.68","48","605","28","2080.27","893.82","18","1805.395","680.398","9","73.203","12.734"
"193","2026-07-19T02:25:28.4329120+00:00","0.626","201.539","200.48","46","601","28","2080.141","893.617","18","1805.395","680.398","9","73.203","12.734"
"194","2026-07-19T02:25:29.4300954+00:00","1.0185","201.57","200.656","47","601","28","2080.176","893.797","18","1805.395","680.398","9","73.203","12.734"
"195","2026-07-19T02:25:30.4377257+00:00","0.2326","201.262","200.227","47","603","28","2079.891","893.391","18","1805.395","680.398","9","73.203","12.734"
"196","2026-07-19T02:25:31.4356959+00:00","0.8611","201.152","200.148","45","599","28","2079.809","893.34","18","1805.395","680.398","9","73.203","12.734"
"197","2026-07-19T02:25:32.4306792+00:00","0.4711","201.184","200.105","45","599","28","2079.883","893.34","18","1805.395","680.398","9","73.203","12.734"
"198","2026-07-19T02:25:33.4286296+00:00","0.6263","200.809","199.789","45","599","28","2079.699","893.215","18","1805.395","680.398","9","73.203","12.734"
"199","2026-07-19T02:25:34.4392636+00:00","0.1546","200.852","199.797","46","601","28","2079.422","892.879","18","1805.395","680.398","9","73.203","12.734"
"200","2026-07-19T02:25:35.4346125+00:00","0.9419","200.891","199.938","47","603","28","2079.531","893.113","18","1805.395","680.398","9","73.203","12.734"
"201","2026-07-19T02:25:36.4332580+00:00","0.8605","199.844","198.738","47","603","28","2080.309","893.609","18","1805.395","680.398","9","73.203","12.734"
"202","2026-07-19T02:25:37.4315968+00:00","0.8608","200.039","199","46","601","28","2078.727","892.223","18","1805.395","680.398","9","73.203","12.734"
"203","2026-07-19T02:25:38.4382318+00:00","0.3104","199.797","198.715","47","603","28","2079.367","892.898","18","1805.395","680.398","9","73.203","12.734"
"204","2026-07-19T02:25:39.4243256+00:00","0.5546","201.188","200.219","46","601","28","2079.852","893.418","18","1805.395","680.398","9","73.203","12.734"
"205","2026-07-19T02:25:40.4230719+00:00","0.3129","201.812","200.727","45","599","28","2079.344","892.793","18","1805.395","680.398","9","73.203","12.734"
"206","2026-07-19T02:25:41.4350341+00:00","0","199.781","198.777","45","599","28","2079.754","893.312","18","1805.395","680.398","9","73.203","12.734"
"207","2026-07-19T02:25:42.4373344+00:00","0.7795","201.324","200.258","45","599","28","2079.219","892.676","18","1805.395","680.398","9","73.203","12.734"
"208","2026-07-19T02:25:43.4354138+00:00","0.1566","201.141","200.062","45","599","28","2078.383","891.828","18","1805.395","680.398","9","73.203","12.734"
"209","2026-07-19T02:25:44.4335331+00:00","0.861","201.688","200.73","47","603","28","2078.367","891.855","18","1805.395","680.398","9","73.203","12.734"
"210","2026-07-19T02:25:45.4287820+00:00","0.785","203.828","202.883","48","601","28","2080.359","893.945","18","1805.395","680.398","9","73.203","12.734"
"211","2026-07-19T02:25:46.4275152+00:00","0.7822","201.855","200.836","46","601","28","2080.48","893.969","18","1805.395","680.398","9","73.203","12.734"
"212","2026-07-19T02:25:47.4305054+00:00","0.3895","201.527","200.492","47","603","28","2080.145","893.648","18","1805.395","680.398","9","73.203","12.734"
"213","2026-07-19T02:25:48.4254878+00:00","1.1778","201.41","200.445","46","601","28","2080.102","893.641","18","1805.395","680.398","9","73.203","12.734"
"214","2026-07-19T02:25:49.4273350+00:00","0.3119","201.184","200.105","45","599","28","2079.812","893.27","18","1805.395","680.398","9","73.203","12.734"
"215","2026-07-19T02:25:50.4355029+00:00","0.465","201.395","200.414","45","599","28","2079.992","893.547","18","1805.395","680.398","9","73.203","12.734"
"216","2026-07-19T02:25:51.4321115+00:00","0.3136","201.516","200.496","45","599","28","2080.113","893.629","18","1805.395","680.398","9","73.203","12.734"
"217","2026-07-19T02:25:52.4257881+00:00","0.4717","201.309","200.34","45","599","28","2079.906","893.473","18","1805.395","680.398","9","73.203","12.734"
"218","2026-07-19T02:25:53.4363667+00:00","0.3865","201.68","200.715","47","601","28","2080.367","893.938","18","1805.395","680.398","9","73.203","12.734"
"219","2026-07-19T02:25:54.4328844+00:00","0.8624","201.441","200.406","47","603","28","2080.105","893.746","18","1805.395","680.398","9","73.203","12.734"
"220","2026-07-19T02:25:55.4301684+00:00","0.8617","201.625","200.664","47","603","28","2080.223","893.797","18","1805.395","680.398","9","73.203","12.734"
"221","2026-07-19T02:25:56.4299928+00:00","0.7814","201.344","200.309","47","601","28","2079.957","893.617","18","1805.395","680.398","9","73.203","12.734"
"222","2026-07-19T02:25:57.4335974+00:00","0.7006","201.52","200.527","46","601","28","2080.121","893.664","18","1805.395","680.398","9","73.203","12.734"
"223","2026-07-19T02:25:58.4299905+00:00","0.1568","201.332","200.254","45","599","28","2079.941","893.398","18","1805.395","680.398","9","73.203","12.734"
"224","2026-07-19T02:25:59.4384785+00:00","0.4648","201.258","200.273","45","599","28","2079.891","893.441","18","1805.395","680.398","9","73.203","12.734"
"225","2026-07-19T02:26:00.4398388+00:00","0.156","201.145","200.066","45","599","28","2079.805","893.262","18","1805.395","680.398","9","73.203","12.734"
"226","2026-07-19T02:26:01.4352703+00:00","0.4709","201.25","200.293","47","601","28","2080.242","893.82","18","1805.395","680.398","9","73.203","12.734"
"227","2026-07-19T02:26:02.4272099+00:00","0.8664","201.305","200.27","47","603","28","2079.902","893.402","18","1805.395","680.398","9","73.203","12.734"
"228","2026-07-19T02:26:03.4344913+00:00","0.3878","201.477","200.508","47","603","28","2080.086","893.652","18","1805.395","680.398","9","73.203","12.734"
"229","2026-07-19T02:26:04.4292434+00:00","0.7854","202.773","202.105","47","601","28","2081.387","895.254","18","1805.395","680.398","9","73.203","12.734"
"230","2026-07-19T02:26:05.4349636+00:00","0.6214","201.477","200.566","47","603","28","2080.082","893.707","18","1805.395","680.398","9","73.203","12.734"
"231","2026-07-19T02:26:06.4298666+00:00","0.4712","200.871","199.816","46","601","28","2079.812","893.27","18","1805.395","680.398","9","73.203","12.734"
"232","2026-07-19T02:26:07.4373666+00:00","0.5428","200.871","199.887","45","599","28","2079.801","893.336","18","1805.395","680.398","9","73.203","12.734"
"233","2026-07-19T02:26:08.4312882+00:00","0.1572","200.73","199.652","45","599","28","2079.352","892.809","18","1805.395","680.398","9","73.203","12.734"
"234","2026-07-19T02:26:09.4251086+00:00","0.4717","201.074","200.059","45","599","28","2079.773","893.293","18","1805.395","680.398","9","73.203","12.734"
"235","2026-07-19T02:26:10.4383466+00:00","0.0771","201.312","200.277","47","601","28","2079.984","893.484","18","1805.395","680.398","9","73.203","12.734"
"236","2026-07-19T02:26:11.4322036+00:00","0.7861","200.992","200.113","47","603","28","2080.129","893.691","18","1805.395","680.398","9","73.203","12.734"
"237","2026-07-19T02:26:12.4372370+00:00","0.3887","200.066","198.961","47","603","28","2079.949","893.449","18","1805.395","680.398","9","73.203","12.734"
"238","2026-07-19T02:26:13.4214830+00:00","0","199.953","198.844","47","601","28","2078.574","891.812","18","1805.219","680.035","9","73.203","12.734"
"239","2026-07-19T02:26:14.4389345+00:00","0.8446","200.129","199.086","47","603","28","2078.59","891.895","18","1805.219","680.035","9","73.203","12.734"
"240","2026-07-19T02:26:15.4345757+00:00","0.0785","200.734","199.652","45","599","28","2079.23","892.496","18","1805.219","680.035","9","73.203","12.734"
"241","2026-07-19T02:26:16.4287832+00:00","0.5501","200.707","199.625","45","599","28","2079.168","892.434","18","1805.219","680.035","9","73.203","12.734"
"242","2026-07-19T02:26:17.4331850+00:00","0","200.602","199.512","45","599","28","2079.359","892.625","18","1805.219","680.035","9","73.203","12.734"
"243","2026-07-19T02:26:18.4263144+00:00","0.5507","201.406","200.367","45","599","28","2078.172","891.359","18","1805.219","680.035","9","73.203","12.734"
"244","2026-07-19T02:26:19.4315228+00:00","0.2332","201.695","200.656","47","601","28","2078.27","891.508","18","1805.219","680.035","9","73.203","12.734"
"245","2026-07-19T02:26:20.4282668+00:00","1.0973","201.902","200.969","49","607","28","2080.324","893.738","18","1805.219","680.035","9","73.203","12.734"
"246","2026-07-19T02:26:21.4297349+00:00","0.8581","201.707","200.672","47","603","28","2080.129","893.441","18","1805.219","680.035","9","73.203","12.734"
"247","2026-07-19T02:26:22.4256838+00:00","0.706","201.773","200.824","47","603","28","2080.195","893.594","18","1805.219","680.035","9","73.203","12.734"
"248","2026-07-19T02:26:23.4402221+00:00","0.308","201.711","200.73","47","603","28","2080.133","893.5","18","1805.219","680.035","9","73.203","12.734"
"249","2026-07-19T02:26:24.4316645+00:00","0.6304","201.457","200.484","45","599","28","2079.91","893.254","18","1805.219","680.035","9","73.203","12.734"
"250","2026-07-19T02:26:25.4300031+00:00","0.313","201.242","200.195","45","599","28","2079.664","892.965","18","1805.219","680.035","9","73.203","12.734"
"251","2026-07-19T02:26:26.4212540+00:00","0.3941","201.148","200.23","45","599","28","2079.629","893.008","18","1805.219","680.035","9","73.203","12.734"
"252","2026-07-19T02:26:27.4270914+00:00","0.466","201.305","200.223","45","599","28","2079.727","892.992","18","1805.219","680.035","9","73.203","12.734"
"253","2026-07-19T02:26:28.4262313+00:00","0.5473","201.68","200.758","47","601","28","2080.102","893.527","18","1805.219","680.035","9","73.203","12.734"
"254","2026-07-19T02:26:29.4369307+00:00","0.3092","201.648","200.625","47","603","28","2080.121","893.445","18","1805.219","680.035","9","73.203","12.734"
"255","2026-07-19T02:26:30.4339164+00:00","0.7053","201.113","200.246","47","603","28","2079.898","893.324","18","1805.219","680.035","9","73.203","12.734"
"256","2026-07-19T02:26:31.4277174+00:00","0.7075","201.406","200.32","47","603","28","2079.723","892.762","18","1805.023","679.625","9","73.203","12.734"
"257","2026-07-19T02:26:32.4329238+00:00","0.3886","201.246","200.141","47","603","28","2079.461","892.34","18","1804.867","679.297","9","73.203","12.734"
"258","2026-07-19T02:26:33.4249570+00:00","0.63","200.973","199.859","45","599","28","2079.043","891.891","18","1804.867","679.297","9","73.203","12.734"
"259","2026-07-19T02:26:34.4401669+00:00","0.1539","202.762","201.996","46","601","28","2080.832","894.027","18","1804.867","679.297","9","73.203","12.734"
"260","2026-07-19T02:26:35.4355028+00:00","0.7064","208.059","206.953","45","599","28","2086.133","898.988","18","1804.867","679.297","9","73.203","12.734"
"261","2026-07-19T02:26:36.4316402+00:00","0","207.492","206.363","45","599","28","2086.07","898.895","18","1804.867","679.297","9","73.203","12.734"
"262","2026-07-19T02:26:37.4391832+00:00","0.4652","207.27","206.25","47","603","28","2085.473","898.406","18","1804.867","679.297","9","73.203","12.734"
"263","2026-07-19T02:26:38.4299373+00:00","0.552","210.539","209.383","47","603","28","2089.824","902.711","18","1804.867","679.297","9","73.203","12.734"
"264","2026-07-19T02:26:39.4254334+00:00","0.9417","212.539","211.488","46","601","28","2088.406","901.203","18","1804.867","679.297","9","73.203","12.734"
"265","2026-07-19T02:26:40.4260436+00:00","0.3123","212.348","211.281","47","603","28","2087.984","900.793","18","1804.867","679.297","9","73.203","12.734"
"266","2026-07-19T02:26:41.4346340+00:00","0.7746","212.266","211.301","47","603","28","2090.336","903.332","18","1804.867","679.297","9","73.203","12.734"
"267","2026-07-19T02:26:42.4292821+00:00","0.3142","211.762","210.629","45","599","28","2089.832","902.66","18","1804.867","679.297","9","73.203","12.734"
"268","2026-07-19T02:26:43.4242626+00:00","0.4711","211.715","210.668","45","599","28","2089.832","902.699","18","1804.867","679.297","9","73.203","12.734"
"269","2026-07-19T02:26:44.4344979+00:00","0","215.082","213.977","45","599","28","2093.16","906.016","18","1804.867","679.297","9","73.203","12.734"
"270","2026-07-19T02:26:45.4284281+00:00","0.786","214.902","213.867","45","599","28","2092.973","905.898","18","1804.867","679.297","9","73.203","12.734"
"271","2026-07-19T02:26:46.4341256+00:00","0.3107","215.102","214.031","47","601","28","2093.172","906.062","18","1804.867","679.297","9","73.203","12.734"
"272","2026-07-19T02:26:47.4400073+00:00","1.2427","215.258","214.277","47","603","28","2093.328","906.309","18","1804.867","679.297","9","73.203","12.734"
"273","2026-07-19T02:26:48.4342744+00:00","0.2357","215.348","214.285","46","601","28","2093.418","906.316","18","1804.867","679.297","9","73.203","12.734"
"274","2026-07-19T02:26:49.4255808+00:00","1.0245","215.23","214.309","47","601","28","2093.312","906.352","18","1804.867","679.297","9","73.203","12.734"
"275","2026-07-19T02:26:50.4259381+00:00","0","215.262","214.164","46","601","28","2093.332","906.195","18","1804.867","679.297","9","73.203","12.734"
"276","2026-07-19T02:26:51.4344427+00:00","0.6197","214.875","213.926","45","599","28","2092.945","905.957","18","1804.867","679.297","9","73.203","12.734"
"277","2026-07-19T02:26:52.4314345+00:00","0.1567","214.902","213.789","45","599","28","2092.988","905.836","18","1804.867","679.297","9","73.203","12.734"
"278","2026-07-19T02:26:53.4282660+00:00","0.5486","214.664","213.551","45","599","28","2092.844","905.848","18","1804.867","679.297","9","73.203","12.734"
"279","2026-07-19T02:26:54.4199928+00:00","0.3151","214.855","213.742","45","599","28","2092.945","905.793","18","1804.867","679.297","9","73.203","12.734"
"280","2026-07-19T02:26:55.4385380+00:00","0.2301","215.066","213.996","47","603","28","2093.156","906.066","18","1804.867","679.297","9","73.203","12.734"
"281","2026-07-19T02:26:56.4204055+00:00","1.0344","214.629","213.559","47","603","28","2093.008","905.898","18","1804.867","679.297","9","73.203","12.734"
"282","2026-07-19T02:26:57.4271018+00:00","0.6984","214.461","213.371","46","601","28","2092.703","905.566","18","1804.867","679.297","9","73.203","12.734"
"283","2026-07-19T02:26:58.4206680+00:00","0.629","214.633","213.652","47","603","28","2092.703","905.684","18","1804.867","679.297","9","73.203","12.734"
"284","2026-07-19T02:26:59.4271431+00:00","0.4657","214.426","213.363","47","603","28","2092.613","905.477","18","1804.867","679.297","9","73.203","12.734"
"285","2026-07-19T02:27:00.4355367+00:00","0.5423","213.27","212.125","45","599","28","2092.465","905.363","18","1804.867","679.297","9","73.203","12.734"
"286","2026-07-19T02:27:01.4335425+00:00","0.2348","213.18","211.984","45","599","28","2092.414","905.262","18","1804.867","679.297","9","73.203","12.734"
"287","2026-07-19T02:27:02.4312439+00:00","0.783","215.352","214.145","47","599","28","2091.891","904.512","18","1804.867","679.297","9","73.203","12.734"
"288","2026-07-19T02:27:03.4262678+00:00","0.2355","215.43","214.172","47","599","28","2095.473","907.363","18","1805.773","679.805","9","74.27","13.387"
"289","2026-07-19T02:27:04.4244372+00:00","0.1565","215.574","214.426","51","609","29","2098.371","910.219","18","1806.555","680.273","9","74.77","13.641"
"290","2026-07-19T02:27:05.4348261+00:00","0.6186","215.672","214.422","49","603","28","2096.996","908.336","18","1806.555","680.273","9","74.77","13.641"
