"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"1126","2026-07-19T01:56:04.7909053+00:00","0.1572","254.207","253.98","45","598","28","2153.98","958.137","18","1824.961","690.859","9","74.402","12.848"
"1127","2026-07-19T01:56:05.7944531+00:00","0.7785","254.234","254.035","46","600","28","2154.848","959.07","18","1824.961","690.859","9","74.402","12.848"
"1128","2026-07-19T01:56:06.7847041+00:00","0.2367","256.109","255.934","44","596","28","2153.691","957.781","18","1824.961","690.859","9","74.402","12.848"
"1129","2026-07-19T01:56:07.7877956+00:00","0.701","256.168","255.996","44","596","28","2155.539","959.711","18","1824.961","690.859","9","74.402","12.848"
"1130","2026-07-19T01:56:08.7976036+00:00","0.2321","256.32","256.168","45","598","28","2155.723","959.914","18","1824.961","690.859","9","74.402","12.848"
"1131","2026-07-19T01:56:09.7905015+00:00","1.2589","256.387","256.266","46","600","28","2155.801","960.023","18","1824.961","690.859","9","74.402","12.848"
"1132","2026-07-19T01:56:10.7888864+00:00","0.626","256.227","256.109","46","600","28","2155.867","960.094","18","1824.961","690.859","9","74.402","12.848"
"1133","2026-07-19T01:56:11.7986812+00:00","0.6189","256.461","256.348","46","600","28","2155.824","960.055","18","1824.961","690.859","9","74.402","12.848"
"1134","2026-07-19T01:56:12.7934706+00:00","0.4712","256.32","256.199","46","600","28","2155.691","959.914","18","1824.961","690.859","9","74.402","12.848"
"1135","2026-07-19T01:56:13.7857283+00:00","0.5511","256.469","256.34","45","598","28","2155.832","960.047","18","1824.961","690.859","9","74.402","12.848"
"1136","2026-07-19T01:56:14.7839184+00:00","0","256.285","256.164","46","598","28","2155.629","959.797","18","1824.961","690.859","9","74.402","12.848"
"1137","2026-07-19T01:56:15.7873846+00:00","0.8564","256.125","255.996","44","596","28","2155.555","959.746","18","1824.961","690.859","9","74.402","12.848"
"1138","2026-07-19T01:56:16.7912856+00:00","0.1556","255.914","255.738","44","596","28","2155.281","959.449","18","1824.961","690.859","9","74.402","12.848"
"1139","2026-07-19T01:56:17.7906376+00:00","0.8599","256.23","256.109","45","598","28","2155.598","959.82","18","1824.961","690.859","9","74.402","12.848"
"1140","2026-07-19T01:56:18.7864393+00:00","0.3923","256.234","256.113","46","600","28","2155.602","959.824","18","1824.961","690.859","9","74.402","12.848"
"1141","2026-07-19T01:56:19.7918097+00:00","0.1554","256.086","255.961","46","600","28","2155.594","959.852","18","1824.961","690.859","9","74.402","12.848"
"1142","2026-07-19T01:56:20.7957836+00:00","0.7003","256.355","256.234","46","600","28","2155.719","959.941","18","1824.961","690.859","9","74.402","12.848"
"1143","2026-07-19T01:56:21.7829763+00:00","0.3957","255.848","255.727","46","600","28","2155.211","959.434","18","1824.961","690.859","9","74.402","12.848"
"1144","2026-07-19T01:56:22.7940422+00:00","0.5409","256.121","255.996","45","598","28","2155.504","959.723","18","1824.961","690.859","9","74.402","12.848"
"1145","2026-07-19T01:56:23.7880905+00:00","0.4716","255.957","255.781","44","596","28","2155.324","959.492","18","1824.961","690.859","9","74.402","12.848"
"1146","2026-07-19T01:56:24.7985530+00:00","0.3866","256.074","255.91","44","596","28","2155.438","959.617","18","1824.961","690.859","9","74.402","12.848"
"1147","2026-07-19T01:56:25.7890853+00:00","0","255.949","255.773","44","596","28","2155.312","959.48","18","1824.961","690.859","9","74.402","12.848"
"1148","2026-07-19T01:56:26.7825956+00:00","0.5504","256.195","256.066","45","598","28","2156.266","960.484","18","1824.961","690.859","9","74.402","12.848"
"1149","2026-07-19T01:56:27.7890711+00:00","0.4657","255.852","255.727","46","600","28","2155.594","959.812","18","1824.961","690.859","9","74.402","12.848"
"1150","2026-07-19T01:56:28.7930191+00:00","0.856","255.75","255.656","46","600","28","2155.129","959.352","18","1824.961","690.859","9","74.402","12.848"
"1151","2026-07-19T01:56:29.7884972+00:00","1.0202","255.484","255.363","46","600","28","2154.945","959.164","18","1824.961","690.859","9","74.402","12.848"
"1152","2026-07-19T01:56:30.7837751+00:00","0.7065","254.469","254.309","46","600","28","2155.066","959.309","18","1824.961","690.859","9","74.402","12.848"
"1153","2026-07-19T01:56:31.7849291+00:00","0.1561","254.215","253.988","45","598","28","2154.793","958.988","18","1824.961","690.859","9","74.402","12.848"
"1154","2026-07-19T01:56:32.7952459+00:00","0.464","256.324","256.18","44","596","28","2153.805","957.926","18","1824.961","690.859","9","74.402","12.848"
"1155","2026-07-19T01:56:33.7869669+00:00","0.0788","256.172","256.016","44","596","28","2153.527","957.617","18","1824.961","690.859","9","74.402","12.848"
"1156","2026-07-19T01:56:34.7965922+00:00","0.2321","255.879","255.77","44","596","28","2155.574","959.824","18","1824.961","690.859","9","74.402","12.848"
"1157","2026-07-19T01:56:35.7895129+00:00","0.5508","256.934","256.805","45","598","28","2155.609","959.82","18","1824.961","690.859","9","74.402","12.848"
"1158","2026-07-19T01:56:36.7926724+00:00","0.3894","256.094","255.969","46","600","28","2155.457","959.676","18","1824.961","690.859","9","74.402","12.848"
"1159","2026-07-19T01:56:37.7869136+00:00","1.0215","256.367","256.227","45","598","28","2155.746","959.949","18","1824.961","690.859","9","74.402","12.848"
"1160","2026-07-19T01:56:38.7974124+00:00","0","256.309","256.184","46","600","28","2155.68","959.898","18","1824.961","690.859","9","74.402","12.848"
"1161","2026-07-19T01:56:39.7886676+00:00","0.7093","256.293","256.141","44","596","28","2155.664","959.855","18","1824.961","690.859","9","74.402","12.848"
"1162","2026-07-19T01:56:40.7821366+00:00","0","256.152","256","45","598","28","2155.504","959.668","18","1824.961","690.859","9","74.402","12.848"
"1163","2026-07-19T01:56:41.7919091+00:00","0.7737","255.984","255.836","44","596","28","2155.457","959.652","18","1824.961","690.859","9","74.402","12.848"
"1164","2026-07-19T01:56:42.7985121+00:00","0.0776","255.875","255.699","44","596","28","2155.281","959.449","18","1824.961","690.859","9","74.402","12.848"
"1165","2026-07-19T01:56:43.7991315+00:00","0.4685","256.094","255.969","45","598","28","2155.465","959.684","18","1824.961","690.859","9","74.402","12.848"
"1166","2026-07-19T01:56:44.7920172+00:00","0.5508","256.328","256.176","45","598","28","2155.691","959.883","18","1824.961","690.859","9","74.402","12.848"
"1167","2026-07-19T01:56:45.7854246+00:00","0.7078","256.289","256.184","46","600","28","2155.652","959.891","18","1824.961","690.859","9","74.402","12.848"
"1168","2026-07-19T01:56:46.7869774+00:00","0.078","256.227","256.117","46","600","28","2155.613","959.82","18","1824.961","690.859","9","74.402","12.848"
"1169","2026-07-19T01:56:47.7962258+00:00","0.7741","256.266","256.16","46","600","28","2155.699","959.938","18","1824.961","690.859","9","74.402","12.848"
"1170","2026-07-19T01:56:48.7859655+00:00","0.4736","256.062","255.887","44","596","28","2155.426","959.594","18","1824.961","690.859","9","74.402","12.848"
"1171","2026-07-19T01:56:49.7964629+00:00","0.3866","256.156","255.996","44","596","28","2155.523","959.707","18","1824.961","690.859","9","74.402","12.848"
"1172","2026-07-19T01:56:50.7904697+00:00","0.0786","256.012","255.836","44","596","28","2155.375","959.543","18","1824.961","690.859","9","74.402","12.848"
"1173","2026-07-19T01:56:51.7857077+00:00","0.471","256.031","255.867","44","596","28","2155.395","959.574","18","1824.961","690.859","9","74.402","12.848"
"1174","2026-07-19T01:56:52.7909297+00:00","0.3109","255.957","255.805","45","598","28","2155.398","959.59","18","1824.961","690.859","9","74.402","12.848"
"1175","2026-07-19T01:56:53.7970188+00:00","0.6989","255.773","255.66","45","598","28","2155.645","959.855","18","1824.961","690.859","9","74.402","12.848"
"1176","2026-07-19T01:56:54.7928683+00:00","0.6276","255.824","255.699","46","600","28","2155.188","959.379","18","1824.961","690.859","9","74.402","12.848"
"1177","2026-07-19T01:56:55.7851910+00:00","0.6298","255.746","255.641","45","598","28","2155.422","959.66","18","1824.961","690.859","9","74.402","12.848"
"1178","2026-07-19T01:56:56.7964402+00:00","0.309","255.953","255.836","46","600","28","2155.336","959.535","18","1824.961","690.859","9","74.402","12.848"
"1179","2026-07-19T01:56:57.7874672+00:00","0.7095","255.434","255.254","44","596","28","2154.844","959.062","18","1824.961","690.859","9","74.402","12.848"
"1180","2026-07-19T01:56:58.7875939+00:00","0.4687","255.48","255.297","44","596","28","2155.156","959.332","18","1824.961","690.859","9","74.402","12.848"
"1181","2026-07-19T01:56:59.7845662+00:00","0.2351","255.312","255.234","44","596","28","2155.184","959.355","18","1824.961","690.859","9","74.402","12.848"
"1182","2026-07-19T01:57:00.7908077+00:00","0.6988","255.461","255.285","44","596","28","2154.863","959.031","18","1824.961","690.859","9","74.402","12.848"
"1183","2026-07-19T01:57:01.7836775+00:00","0.1574","255.473","255.324","45","598","28","2154.879","959.074","18","1824.961","690.859","9","74.402","12.848"
"1184","2026-07-19T01:57:02.7924152+00:00","0.697","254.395","254.168","45","598","28","2154.824","959.02","18","1824.961","690.859","9","74.402","12.848"
"1185","2026-07-19T01:57:03.7898985+00:00","0.8615","254.395","254.168","45","598","28","2154.828","959.023","18","1824.961","690.859","9","74.402","12.848"
"1186","2026-07-19T01:57:04.7952318+00:00","0.6994","255.633","255.477","45","598","28","2155.027","959.215","18","1824.961","690.859","9","74.402","12.848"
"1187","2026-07-19T01:57:05.7872724+00:00","0.7088","254.277","254.051","45","598","28","2155.617","959.812","18","1824.961","690.859","9","74.402","12.848"
"1188","2026-07-19T01:57:06.7963711+00:00","0.6194","254.195","253.941","44","596","28","2153.621","957.711","18","1824.961","690.859","9","74.402","12.848"
"1189","2026-07-19T01:57:07.7935899+00:00","0.3134","256.113","255.934","44","596","28","2153.633","957.754","18","1824.961","690.859","9","74.402","12.848"
"1190","2026-07-19T01:57:08.7846906+00:00","0.6306","256.297","256.137","44","596","28","2154.656","958.824","18","1824.961","690.859","9","74.402","12.848"
"1191","2026-07-19T01:57:09.7909530+00:00","0.0776","256.047","255.871","44","596","28","2154.801","958.969","18","1824.961","690.859","9","74.402","12.848"
"1192","2026-07-19T01:57:10.7966703+00:00","0.3884","256.391","256.266","45","598","28","2153.602","957.719","18","1824.961","690.859","9","74.402","12.848"
"1193","2026-07-19T01:57:11.7952678+00:00","0.5476","256.855","256.73","46","600","28","2153.633","957.777","18","1824.961","690.859","9","74.402","12.848"
"1194","2026-07-19T01:57:12.7874985+00:00","0.8661","256.488","256.379","45","598","28","2155.859","960.086","18","1824.961","690.859","9","74.402","12.848"
"1195","2026-07-19T01:57:13.7972564+00:00","0.1547","256.293","256.16","45","598","28","2155.656","959.867","18","1824.961","690.859","9","74.402","12.848"
"1196","2026-07-19T01:57:14.7898905+00:00","0.7083","256.566","256.457","45","598","28","2155.941","960.168","18","1824.961","690.859","9","74.402","12.848"
"1197","2026-07-19T01:57:15.7867568+00:00","0.5486","256.434","256.293","44","596","28","2155.797","960","18","1824.961","690.859","9","74.402","12.848"
"1198","2026-07-19T01:57:16.7915117+00:00","0.5443","256.223","256.129","45","598","28","2155.594","959.844","18","1824.961","690.859","9","74.402","12.848"
"1199","2026-07-19T01:57:17.7816924+00:00","0","256.09","255.949","44","596","28","2155.453","959.656","18","1824.961","690.859","9","74.402","12.848"
"1200","2026-07-19T01:57:18.7897002+00:00","0.2325","255.898","255.723","44","596","28","2155.602","959.805","18","1824.961","690.859","9","74.402","12.848"
"1201","2026-07-19T01:57:19.7869748+00:00","0.47","256.094","255.961","45","598","28","2155.559","959.77","18","1824.961","690.859","9","74.402","12.848"
"1202","2026-07-19T01:57:20.7952760+00:00","0.0775","256.172","256.02","45","598","28","2155.566","959.758","18","1824.961","690.859","9","74.402","12.848"
"1203","2026-07-19T01:57:21.7870949+00:00","0.8665","256.113","255.98","45","598","28","2156.891","961.133","18","1824.961","690.859","9","74.402","12.848"
"1204","2026-07-19T01:57:22.7933726+00:00","0.3106","256.234","256.082","45","598","28","2155.648","959.867","18","1824.961","690.859","9","74.402","12.848"
"1205","2026-07-19T01:57:23.7973219+00:00","0.6225","256.168","256.039","45","598","28","2155.574","959.812","18","1824.961","690.859","9","74.402","12.848"
"1206","2026-07-19T01:57:24.7909811+00:00","0.0786","255.652","255.477","44","596","28","2155.184","959.352","18","1824.961","690.859","9","74.402","12.848"
"1207","2026-07-19T01:57:25.7975281+00:00","0.4657","255.973","255.852","45","598","28","2155.551","959.773","18","1824.961","690.859","9","74.402","12.848"
"1208","2026-07-19T01:57:26.7945099+00:00","0.1567","255.746","255.57","44","596","28","2155.113","959.281","18","1824.961","690.859","9","74.402","12.848"
"1209","2026-07-19T01:57:27.7878347+00:00","0.4719","255.883","255.734","44","596","28","2155.262","959.457","18","1824.961","690.859","9","74.402","12.848"
"1210","2026-07-19T01:57:28.7937625+00:00","0.233","256.031","255.883","45","598","28","2155.395","959.59","18","1824.961","690.859","9","74.402","12.848"
"1211","2026-07-19T01:57:29.7867041+00:00","0.9442","256.133","256","45","598","28","2155.582","959.789","18","1824.961","690.859","9","74.402","12.848"
"1212","2026-07-19T01:57:30.7956696+00:00","0.1549","255.895","255.773","46","598","28","2155.5","959.723","18","1824.961","690.859","9","74.402","12.848"
"1213","2026-07-19T01:57:31.7875260+00:00","0.6301","256.051","255.949","46","600","28","2155.516","959.75","18","1824.961","690.859","9","74.402","12.848"
"1214","2026-07-19T01:57:32.7928696+00:00","0.6994","255.797","255.645","45","598","28","2155.293","959.512","18","1824.961","690.859","9","74.402","12.848"
"1215","2026-07-19T01:57:33.7912984+00:00","0.7825","255.824","255.688","45","598","28","2155.188","959.395","18","1824.961","690.859","9","74.402","12.848"
"1216","2026-07-19T01:57:34.7990740+00:00","0.3876","255.66","255.508","45","598","28","2155.023","959.215","18","1824.961","690.859","9","74.402","12.848"
"1217","2026-07-19T01:57:35.7861539+00:00","0.6332","255.992","255.832","44","596","28","2155.355","959.539","18","1824.961","690.859","9","74.402","12.848"
"1218","2026-07-19T01:57:36.7926722+00:00","0.0776","255.555","255.371","44","596","28","2155.043","959.211","18","1824.961","690.859","9","74.402","12.848"
"1219","2026-07-19T01:57:37.7898113+00:00","0.3917","255.852","255.828","45","598","28","2155.41","959.695","18","1824.961","690.859","9","74.402","12.848"
"1220","2026-07-19T01:57:38.7956401+00:00","0.3884","255.809","255.613","46","598","28","2153.996","958.148","18","1824.961","690.859","9","74.402","12.848"
"1221","2026-07-19T01:57:39.7868628+00:00","0.4729","254.402","254.207","46","600","28","2153.805","957.953","18","1824.961","690.859","9","74.402","12.848"
"1222","2026-07-19T01:57:40.7901129+00:00","1.0123","254.32","254.094","45","598","28","2153.758","957.875","18","1824.961","690.859","9","74.402","12.848"
"1223","2026-07-19T01:57:41.7997890+00:00","0.1548","255.559","255.438","46","600","28","2155.02","959.242","18","1824.961","690.859","9","74.402","12.848"
"1224","2026-07-19T01:57:42.7851252+00:00","0.555","256.328","256.176","45","598","28","2154.945","959.141","18","1824.961","690.859","9","74.402","12.848"
"1225","2026-07-19T01:57:43.7959565+00:00","0.1546","256.113","255.961","45","598","28","2153.652","957.77","18","1824.961","690.859","9","74.402","12.848"
"1226","2026-07-19T01:57:44.7937488+00:00","1.0962","256.219","256.047","44","596","28","2155.582","959.754","18","1824.961","690.859","9","74.402","12.848"
"1227","2026-07-19T01:57:45.7836901+00:00","0.1578","256.109","255.934","44","596","28","2155.473","959.641","18","1824.961","690.859","9","74.402","12.848"
"1228","2026-07-19T01:57:46.7917086+00:00","0.62","256.34","256.215","45","598","28","2155.781","959.992","18","1824.961","690.859","9","74.402","12.848"
"1229","2026-07-19T01:57:47.7909576+00:00","0.6255","256.371","256.254","46","600","28","2155.746","959.973","18","1824.961","690.859","9","74.402","12.848"
