"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","PowerShellCount","PowerShellWorkingSetMiB"
"1166","2026-07-18T11:19:09.0367000+00:00","0.2654","226.398","226.898","44","600","28","2144.129","18","1842.777"
"1167","2026-07-18T11:19:10.2144042+00:00","0.0663","226.445","226.945","44","600","28","2144.172","18","1842.777"
"1168","2026-07-18T11:19:11.3892037+00:00","0.133","226.441","226.941","44","600","28","2144.172","18","1842.777"
"1169","2026-07-18T11:19:12.5634671+00:00","0.5322","226.691","227.246","46","604","28","2144.422","18","1842.777"
"1170","2026-07-18T11:19:13.7285468+00:00","1.1399","226.797","227.375","47","606","28","2144.527","18","1842.777"
"1171","2026-07-18T11:19:14.9665879+00:00","0.8203","226.344","226.84","44","600","28","2144.07","18","1842.777"
"1172","2026-07-18T11:19:16.1566128+00:00","0.9191","226.703","227.254","46","604","28","2144.43","18","1842.777"
"1173","2026-07-18T11:19:17.3523075+00:00","0.4574","226.465","226.961","44","600","28","2144.191","18","1842.777"
"1174","2026-07-18T11:19:18.5406723+00:00","0.1315","226.449","226.945","44","600","28","2144.176","18","1842.777"
"1175","2026-07-18T11:19:19.7467869+00:00","0.3886","226.469","226.965","44","600","28","2144.203","18","1842.785"
"1176","2026-07-18T11:19:20.9074219+00:00","0.2019","226.285","226.781","44","600","28","2144.02","18","1842.785"
"1177","2026-07-18T11:19:22.0821195+00:00","0.5321","226.617","227.168","46","604","28","2144.352","18","1842.785"
"1178","2026-07-18T11:19:23.2562891+00:00","0.6654","226.617","227.164","46","604","28","2144.352","18","1842.785"
"1179","2026-07-18T11:19:24.4320262+00:00","0.2658","226.582","227.098","45","602","28","2144.316","18","1842.785"
"1180","2026-07-18T11:19:25.6246891+00:00","0.655","226.809","227.379","47","606","28","2144.543","18","1842.785"
"1181","2026-07-18T11:19:26.7984092+00:00","0.0666","227.434","227.945","45","602","28","2145.168","18","1842.785"
"1182","2026-07-18T11:19:27.9740027+00:00","0.1994","226.492","226.977","44","600","28","2144.227","18","1842.785"
"1183","2026-07-18T11:19:29.1221006+00:00","0.1361","226.355","226.84","44","600","28","2144.09","18","1842.785"
"1184","2026-07-18T11:19:30.2864702+00:00","0.2013","226.41","226.895","44","600","28","2144.145","18","1842.785"
"1185","2026-07-18T11:19:31.4630046+00:00","0.7968","226.793","227.359","47","606","28","2144.527","18","1842.785"
"1186","2026-07-18T11:19:32.6366707+00:00","0.8653","226.789","227.328","46","604","28","2144.527","18","1842.785"
"1187","2026-07-18T11:19:33.8011895+00:00","0.4696","226.727","227.266","46","604","28","2144.461","18","1842.785"
"1188","2026-07-18T11:19:34.9682199+00:00","0.4686","226.723","227.262","46","604","28","2144.473","18","1842.785"
"1189","2026-07-18T11:19:36.1261574+00:00","0.2024","226.477","226.961","44","600","28","2144.211","18","1842.785"
"1190","2026-07-18T11:19:37.3036316+00:00","0.1327","226.348","226.832","44","600","28","2144.082","18","1842.785"
"1191","2026-07-18T11:19:38.4807905+00:00","0.1991","226.422","226.906","44","600","28","2144.156","18","1842.785"
"1192","2026-07-18T11:19:39.6444303+00:00","0.3357","226.613","227.152","46","604","28","2144.348","18","1842.785"
"1193","2026-07-18T11:19:40.8369213+00:00","0.7862","226.766","227.305","46","604","28","2144.5","18","1842.785"
"1194","2026-07-18T11:19:42.0066987+00:00","0.4007","226.754","227.293","46","604","28","2144.504","18","1842.785"
"1195","2026-07-18T11:19:43.1869299+00:00","0.331","226.746","227.254","45","602","28","2144.48","18","1842.785"
"1196","2026-07-18T11:19:44.3803096+00:00","0.1964","226.691","227.172","44","600","28","2144.426","18","1842.785"
"1197","2026-07-18T11:19:45.5759719+00:00","0","226.301","226.781","44","600","28","2144.035","18","1842.785"
"1198","2026-07-18T11:19:46.8128891+00:00","0.1263","226.402","226.883","44","600","28","2144.145","18","1842.785"
"1199","2026-07-18T11:19:48.0176487+00:00","0.0648","226.445","226.926","44","600","28","2144.18","18","1842.785"
"1200","2026-07-18T11:19:49.1683153+00:00","0.5432","226.754","227.289","46","604","28","2144.488","18","1842.785"
"1201","2026-07-18T11:19:50.3277300+00:00","0.8086","226.785","227.32","46","602","28","2144.52","18","1842.785"
"1202","2026-07-18T11:19:51.5685406+00:00","0.5037","226.746","227.227","44","600","28","2144.48","18","1842.785"
"1203","2026-07-18T11:19:52.7589651+00:00","1.2469","226.5","227.035","46","602","28","2144.234","18","1842.785"
"1204","2026-07-18T11:19:53.9296132+00:00","0.2002","226.43","226.91","44","600","28","2144.164","18","1842.785"
"1205","2026-07-18T11:19:55.0711699+00:00","0.1369","226.395","226.875","44","600","28","2144.129","18","1842.785"
"1206","2026-07-18T11:19:56.2724506+00:00","0.1951","226.473","226.953","44","600","28","2144.207","18","1842.785"
"1207","2026-07-18T11:19:57.4795417+00:00","0.1942","226.473","226.953","44","600","28","2144.207","18","1842.785"
"1208","2026-07-18T11:19:58.6414809+00:00","0.6724","226.801","227.336","46","604","28","2145.309","18","1842.785"
"1209","2026-07-18T11:19:59.8793706+00:00","1.4516","226.441","226.977","46","604","28","2144.176","18","1842.785"
"1210","2026-07-18T11:20:01.1028134+00:00","0.447","226.555","227.09","46","602","28","2144.289","18","1842.785"
"1211","2026-07-18T11:20:02.2962141+00:00","0.5892","226.469","226.949","44","600","28","2144.203","18","1842.785"
"1212","2026-07-18T11:20:03.4784302+00:00","0.3304","226.461","226.941","44","600","28","2144.199","18","1842.785"
"1213","2026-07-18T11:20:04.6446549+00:00","0.134","226.469","226.949","44","600","28","2144.203","18","1842.785"
"1214","2026-07-18T11:20:05.8271226+00:00","0","226.469","226.949","44","600","28","2144.203","18","1842.785"
"1215","2026-07-18T11:20:06.9994412+00:00","0.3332","226.531","227.066","46","604","28","2144.266","18","1842.785"
"1216","2026-07-18T11:20:08.2082911+00:00","0.9694","226.57","227.105","46","604","28","2144.305","18","1842.785"
"1217","2026-07-18T11:20:09.3733821+00:00","0.5364","226.473","226.953","44","600","28","2144.207","18","1842.785"
"1218","2026-07-18T11:20:10.5581332+00:00","0.5935","226.73","227.266","46","604","28","2144.465","18","1842.785"
"1219","2026-07-18T11:20:11.7183052+00:00","0.5387","226.484","226.965","44","600","28","2144.219","18","1842.785"
"1220","2026-07-18T11:20:12.8756174+00:00","0.0675","226.473","226.953","44","600","28","2144.207","18","1842.785"
"1221","2026-07-18T11:20:14.0917786+00:00","0.1927","226.484","226.965","44","600","28","2144.219","18","1842.785"
"1222","2026-07-18T11:20:15.2816167+00:00","0","226.332","226.812","44","600","28","2144.066","18","1842.785"
"1223","2026-07-18T11:20:16.4588045+00:00","0.5973","226.602","227.125","45","604","28","2144.336","18","1842.785"
"1224","2026-07-18T11:20:17.6179732+00:00","0.4718","226.664","227.188","45","604","28","2144.398","18","1842.785"
"1225","2026-07-18T11:20:18.7957510+00:00","0.199","226.449","226.918","43","600","28","2144.184","18","1842.785"
"1226","2026-07-18T11:20:19.9613456+00:00","1.0724","226.746","227.27","45","604","28","2144.48","18","1842.785"
"1227","2026-07-18T11:20:21.1254419+00:00","0.3356","226.469","226.934","43","600","28","2144.203","18","1842.785"
"1228","2026-07-18T11:20:22.3132877+00:00","0.1315","226.48","226.945","43","600","28","2144.215","18","1842.785"
"1229","2026-07-18T11:20:23.4757848+00:00","0.2688","226.387","226.852","43","600","28","2144.141","18","1842.785"
"1230","2026-07-18T11:20:24.6381145+00:00","0.1344","226.414","226.879","43","600","28","2144.188","18","1842.785"
"1231","2026-07-18T11:20:25.8050564+00:00","0.3347","226.684","227.215","46","604","28","2144.418","18","1842.785"
"1232","2026-07-18T11:20:26.9660154+00:00","0.9421","227.668","228.199","46","604","28","2145.402","18","1842.785"
"1233","2026-07-18T11:20:28.1688057+00:00","0.5196","226.723","227.254","46","604","28","2144.469","18","1842.785"
"1234","2026-07-18T11:20:29.3385652+00:00","0.6011","226.793","227.324","46","604","28","2144.527","18","1842.785"
"1235","2026-07-18T11:20:30.5187414+00:00","0.1324","226.254","226.73","44","600","28","2144.09","18","1842.785"
"1236","2026-07-18T11:20:31.6966354+00:00","0.1327","226.383","226.859","44","600","28","2144.117","18","1842.785"
"1237","2026-07-18T11:20:32.8558355+00:00","0.2696","226.465","226.938","44","600","28","2144.199","18","1842.785"
"1238","2026-07-18T11:20:34.0708981+00:00","0.3215","226.684","227.211","46","602","28","2144.422","18","1842.785"
"1239","2026-07-18T11:20:35.2756103+00:00","0.843","226.793","227.32","46","604","28","2144.527","18","1842.785"
"1240","2026-07-18T11:20:36.4627463+00:00","0.5923","226.762","227.289","46","604","28","2144.484","18","1842.785"
"1241","2026-07-18T11:20:37.6210109+00:00","0.3373","226.551","227.078","46","604","28","2144.359","18","1842.785"
"1242","2026-07-18T11:20:38.7850506+00:00","0.604","226.406","226.879","44","600","28","2144.145","18","1842.785"
"1243","2026-07-18T11:20:39.9473931+00:00","0","226.469","226.941","44","600","28","2144.203","18","1842.785"
"1244","2026-07-18T11:20:41.1444719+00:00","0.1958","226.469","226.941","44","600","28","2144.203","18","1842.785"
"1245","2026-07-18T11:20:42.3543006+00:00","0.1937","226.48","226.953","44","600","28","2144.215","18","1842.785"
"1246","2026-07-18T11:20:43.5627585+00:00","0.5172","226.762","227.289","46","604","28","2144.496","18","1842.785"
"1247","2026-07-18T11:20:44.7183111+00:00","1.0817","226.625","227.152","46","604","28","2144.359","18","1842.785"
"1248","2026-07-18T11:20:45.9082230+00:00","0.5252","226.449","226.922","44","600","28","2144.184","18","1842.785"
"1249","2026-07-18T11:20:47.0891536+00:00","0.7939","226.723","227.25","46","604","28","2144.457","18","1842.785"
"1250","2026-07-18T11:20:48.2581266+00:00","0.2673","226.453","226.926","44","600","28","2144.188","18","1842.785"
"1251","2026-07-18T11:20:49.4320916+00:00","0","226.469","226.941","44","600","28","2144.203","18","1842.785"
"1252","2026-07-18T11:20:50.6296736+00:00","0.1305","226.492","226.965","44","600","28","2144.227","18","1842.785"
"1253","2026-07-18T11:20:51.7892286+00:00","0.1347","226.355","226.828","44","600","28","2144.09","18","1842.785"
"1254","2026-07-18T11:20:52.9705678+00:00","0.3968","226.488","227.016","46","604","28","2144.223","18","1842.785"
"1255","2026-07-18T11:20:54.1451901+00:00","0.7981","226.609","227.137","46","604","28","2144.344","18","1842.785"
"1256","2026-07-18T11:20:55.3059899+00:00","0.3365","226.746","227.273","46","604","28","2144.48","18","1842.785"
"1257","2026-07-18T11:20:56.4962690+00:00","0.6564","226.754","227.281","46","604","28","2144.488","18","1842.785"
"1258","2026-07-18T11:20:57.6622957+00:00","0.402","226.488","226.961","44","600","28","2144.223","18","1842.785"
"1259","2026-07-18T11:20:58.8362166+00:00","0.1331","226.484","226.957","44","600","28","2144.219","18","1842.785"
"1260","2026-07-18T11:21:00.0008259+00:00","0.1342","226.344","226.816","44","600","28","2144.078","18","1842.785"
"1261","2026-07-18T11:21:01.1745836+00:00","0.1997","226.543","227.043","45","602","28","2144.277","18","1842.785"
"1262","2026-07-18T11:21:02.3508281+00:00","0.8634","226.73","227.258","46","604","28","2144.465","18","1842.785"
"1263","2026-07-18T11:21:03.5104818+00:00","0.4042","226.707","227.234","46","604","28","2144.441","18","1842.785"
"1264","2026-07-18T11:21:04.7066516+00:00","0.3919","226.773","227.297","46","604","28","2144.508","18","1842.785"
"1265","2026-07-18T11:21:05.8987427+00:00","0.5243","226.699","227.168","44","600","28","2144.434","18","1842.785"
"1266","2026-07-18T11:21:07.0875928+00:00","0","226.484","226.953","44","600","28","2144.219","18","1842.785"
"1267","2026-07-18T11:21:08.2804757+00:00","0.131","226.258","226.727","44","600","28","2144.055","18","1842.785"
"1268","2026-07-18T11:21:09.4458590+00:00","0.2682","226.383","226.852","44","600","28","2144.117","18","1842.785"
"1269","2026-07-18T11:21:10.5925154+00:00","0.4088","226.707","227.23","46","604","28","2144.441","18","1842.785"
"1270","2026-07-18T11:21:11.7497673+00:00","0.8101","226.711","227.234","46","604","28","2144.457","18","1842.785"
"1271","2026-07-18T11:21:12.9131053+00:00","0.5372","226.484","226.953","44","600","28","2144.219","18","1842.785"
"1272","2026-07-18T11:21:14.0758068+00:00","0.8735","226.75","227.273","46","604","28","2144.484","18","1842.785"
"1273","2026-07-18T11:21:15.2636230+00:00","0.3289","226.484","226.945","44","600","28","2144.219","18","1842.785"
"1274","2026-07-18T11:21:16.4356767+00:00","0.1333","226.504","226.965","44","600","28","2144.238","18","1842.785"
"1275","2026-07-18T11:21:17.5954437+00:00","0.2695","226.504","226.965","44","600","28","2144.238","18","1842.785"
"1276","2026-07-18T11:21:18.7811795+00:00","0.2635","226.43","226.891","44","600","28","2144.164","18","1842.785"
"1277","2026-07-18T11:21:19.9605113+00:00","0.6625","226.707","227.223","46","604","28","2144.062","18","1842.406"
"1278","2026-07-18T11:21:21.1514877+00:00","0.4592","226.68","227.195","46","604","28","2142.066","18","1840.438"
"1279","2026-07-18T11:21:22.3285002+00:00","0.4646","226.48","226.941","44","600","28","2141.707","18","1839.504"
"1280","2026-07-18T11:21:23.4883382+00:00","0.8083","226.82","227.336","46","604","28","2140.984","18","1839.215"
"1281","2026-07-18T11:21:24.6620680+00:00","0.4659","226.504","226.965","44","600","28","2140.609","18","1839.156"
"1282","2026-07-18T11:21:25.8351503+00:00","0.1998","226.305","226.766","44","600","28","2140.332","18","1839.078"
"1283","2026-07-18T11:21:27.0138134+00:00","0.3314","227.02","227.562","47","606","30","2141.09","18","1839.059"
"1284","2026-07-18T11:21:28.2253185+00:00","0.1935","226.48","226.938","44","600","28","2140.469","18","1839.039"
"1285","2026-07-18T11:21:29.4038662+00:00","0.7955","226.793","227.305","46","604","28","2140.781","18","1839.039"
"1286","2026-07-18T11:21:30.5963807+00:00","1.0482","226.797","227.309","46","604","28","2140.785","18","1839.039"
"1287","2026-07-18T11:21:31.7562446+00:00","0.6736","226.789","227.301","46","604","28","2140.777","18","1839.039"
"1288","2026-07-18T11:21:32.9257947+00:00","0.5344","226.398","226.855","44","600","28","2140.387","18","1839.039"
"1289","2026-07-18T11:21:34.1076538+00:00","0.3966","226.43","226.887","44","600","28","2140.418","18","1839.039"
"1290","2026-07-18T11:21:35.2747787+00:00","0.0669","226.473","226.93","44","600","28","2140.461","18","1839.039"
"1291","2026-07-18T11:21:36.4523136+00:00","0.2654","226.484","226.941","44","600","28","2140.473","18","1839.039"
"1292","2026-07-18T11:21:37.6030990+00:00","0.3394","226.727","227.238","46","604","28","2140.715","18","1839.039"
"1293","2026-07-18T11:21:38.7845258+00:00","0.7935","226.824","227.336","46","604","28","2140.812","18","1839.039"
"1294","2026-07-18T11:21:39.9354954+00:00","0.3394","226.781","227.293","46","604","28","2140.773","18","1839.039"
"1295","2026-07-18T11:21:41.1003153+00:00","0.939","226.707","227.219","46","604","28","2140.695","18","1839.039"
"1296","2026-07-18T11:21:42.3110778+00:00","0.3872","226.484","226.941","44","600","28","2140.473","18","1839.039"
"1297","2026-07-18T11:21:43.4773375+00:00","0.134","226.453","226.91","44","600","28","2140.441","18","1839.039"
"1298","2026-07-18T11:21:44.6548558+00:00","0.199","226.48","226.938","44","600","28","2140.469","18","1839.039"
"1299","2026-07-18T11:21:45.8171988+00:00","0.2016","226.484","226.941","44","600","28","2140.473","18","1839.039"
"1300","2026-07-18T11:21:46.9914335+00:00","0.4657","226.754","227.266","46","604","28","2140.742","18","1839.039"
"1301","2026-07-18T11:21:48.1806167+00:00","0.7227","226.395","226.906","46","604","28","2140.383","18","1839.039"
"1302","2026-07-18T11:21:49.3486191+00:00","0.3344","226.422","226.879","44","600","28","2140.41","18","1839.039"
"1303","2026-07-18T11:21:50.5116625+00:00","0.2687","226.539","227.047","46","606","28","2140.652","18","1839.039"
"1304","2026-07-18T11:21:51.6727402+00:00","0.2691","226.484","226.934","44","600","28","2140.473","18","1839.039"
"1305","2026-07-18T11:21:52.8340377+00:00","0.4709","226.484","226.934","44","600","28","2140.473","18","1839.039"
"1306","2026-07-18T11:21:54.0223093+00:00","0.1315","226.504","226.953","44","600","28","2140.492","18","1839.039"
"1307","2026-07-18T11:21:55.2448385+00:00","0.0639","226.512","226.961","44","600","28","2140.5","18","1839.039"
"1308","2026-07-18T11:21:56.4033313+00:00","0.6744","226.43","226.934","46","604","28","2140.418","18","1839.039"
"1309","2026-07-18T11:21:57.5860704+00:00","0.9908","226.832","227.336","46","604","28","2140.777","18","1839.039"
"1310","2026-07-18T11:21:58.7506602+00:00","0.4025","226.703","227.207","46","604","28","2140.691","18","1839.039"
"1311","2026-07-18T11:21:59.9410607+00:00","0.7876","226.73","227.234","46","604","28","2140.719","18","1839.039"
"1312","2026-07-18T11:22:01.1028136+00:00","0.2017","226.504","226.953","44","600","28","2140.492","18","1839.039"
"1313","2026-07-18T11:22:02.2658424+00:00","0.1343","226.523","226.973","44","600","28","2140.512","18","1839.039"
"1314","2026-07-18T11:22:03.4606046+00:00","0.2616","226.516","226.965","44","600","28","2140.504","18","1839.039"
